business_id,name
azIZRqX_1qbp0_6GKSgSAA,Japonais
YPTR9EI2w75WeuCnS_JJXw,Grand Bazaar Shops
8JxhnIJyOOR4qpqhRr0eiw,Carl's Jr
meIoY_9NhN8ttxL7ZcpEYQ,Burger King
yo8yB3hdqvbvj8huzXpKWQ,Polaris Street Cafe
HUWLnKD5LSZY134amUO2Rg,New York Pizza & Pasta
ZjBxTDmt78bLEN5-5SfPIA,Rivas Mexican Grill
BORPULADzZV6_LJZzcsywQ,PBR Rock Bar & Grill
h-vvpbPlzrR2KrjVvqBMrA,Jackpot Bar & Grill
prIta4agQiDpUQVY3MliFA,Chef @ Your Home
SqVIolLCBmQYyKeai3pCTg,McDonald's
rI1wtjri4NhO3V-hCsMCiA,Tacos El Nopal
_05kkfNQcAsj8eh-9wzI4w,Cheeburger Cheeburger Express
wWFvHY9YVWtyfCsDO8jQiQ,Quiznos
XWa7nXOddOYKxojywngk8w,Body Food Kitchen
nNV0E5Nve_dJ1uh_6nTK8w,Island bar and grill
0ydy2fdDg6kpGy1dbnHYsQ,Tequila Restaurante
CFGmRESf9QajghUrc__akg,Samurai Sam's
zTkMh_RUVZW-J3lh7-l09Q,Pasta Cucina
LEzaRCdhDfO2eM75HZNnUQ,Blue Sea Sushi and Izakaya
aYfHXWNjLNUVoQa5CMA2jg,The Juice Standard
uPwZUj4Hj-fHz1TU0LJJmQ,Simpo Sandwich
c-NXKTJ0jrrusTPxJAUwvA,Red Robin Gourmet Burgers
iH6heFdMwPXk9GIO6PwUvA,Beerhaus
j7ooAJoKOgjT1_ARsFECZg,Kabob Empire
XZbuPXdyA0ZtTu3AzqtQhg,Mesa Grill
e53Fsnz4uf6seDeU7Q328g,El Camaron Jarocho
_hML_SleB40KkUrMHOZ_-Q,Rx Boiler Room
W3h2jT0S-0986_B-ETFKmA,Del Taco
WLX-1Tb0BK9u3374SWxR0w,9 Thai kitchen
AQKOuwrOCacAhd-jfFMABA,Carmine's Pizza Kitchen
RIHydChuDTrfuuvr8TzH4g,Castle Coffee
YnrJNjZsLIhvldYHtkxKrA,Sushi Factory
qFZ7ReYNpjHuvSxOqXqHMg,Sumo Sushi 2
nhfvM5PU9GRx-mCWHrGpMg,Tipps Thai Buffet & Live Cooking Station
GxQGCl4hX6nbRdSYH9egEw,Meat Chix And Wieners
KiTHWMK20GvgPvpHSzTHTg,Chipotle Mexican Grill
UGy0QULAPPRcOUJQSiRmGQ,Tropical Smoothie Cafe
t6WY1IrohUecqNjd9bG42Q,Red Velvet Cafe
eRjcli4nDHRwhByViUz9Ow,Rosati's Pizza
94EjzQ9cp7iVctFNe0SSsw,Wings Restaurant
7PTQ-a8Fu4kxXccFvWWT-Q,Papa John's Pizza
CeqWpwHBoaxwRcv5btnv6g,Custom Built Pizza
n_r2zY-SmI5kxaUODwi2Lg,Rounders
Adfso3cOhkAfv8YXC__aqg,Madison Avenue Bar & Grille
Pn8DcG2Uz6Ly8tO_EpI5tw,Subway
6e0Abng1LRexKI4LRJTX_A,Algobertos
n8XlV8E3BUBBF1gCe6mvEg,House of Vino
oEkOj9NXJFrjFn3NBB_jpA,Rhythm Kitchen
32FTAxYkehRO2lozvGszkQ,Subway
4aAf2nAr86lcDHzqWSaYuQ,Alexander's Pizza
lomynsQfC1dALfxyh-x_iA,PKWY Tavern Tivoli
4I4OoW0tbaoG4I4D2spF3w,Del Taco
oYWixgv1kiPV1j02TYzaPA,Mix Zone Cafe
-1vfRrlnNnNJ5boOVghMPA,Red Ginseng Narita Sushi & BBQ
KUOa1acSFn6DkO9jp-sn6A,Famous Dave's Bar-B-Que
deI84pfI76aKNBckQBPwhA,The Oyster Bar at Terzetto
nupAsas-_hc8225O_5APMQ,Harold's Chicken & Fish
gSR9bmBa0HacSuMX5BIAxg,Marie Callender's Restaurant & Bakery
EcsUxHW1keLUl5w-3ZEbAw,Dickey's Barbecue Pit
BjPph9SbmEfox2vip326PQ,Brooksy's Bar & Grill
lPK3iqwVwFPOMswRrejwZQ,PT's
xg6X-QhO5kTv9PtFqJp-OA,Cinnabon
b7aGMB5-BNRtpBn1PkFD6w,Wingzza Boca Park
ZDoXr27YooSll6FTD36RkA,Fazoli's
AurgTYGyCItvvgFp9NQBag,Subway
gZ9xYxJpBi0Rovw4rTbl5Q,Almaza Hookah Cafe
wShT0KXCW0ZAnNKdJr_1pg,Panda Express
YyxB3K1ORzc7ChMKgyxm9Q,Subway
UK2Onb024Azao0DrTHSvhg,Yanni's Greek Grill
d-NDnFSfwUZ2wf4aDBic5Q,Cicis
qNRU64OOQjrhQMolOqhSmg,8ONO8 Musubi
Yiw2jUJzUdFmglHZgj4RaQ,808 Tapas
H_eO04NZAQIDcbtFQ4BUag,Bobo China
8-VY_11PIV6lPZThsVPhtw,The Tillerman
xcL8PNpRygalnejv0bp1-w,Tacos El Compita 3
CO5ofU1HQIBf1KWvb5ysLQ,Shake Shack
3TRgD3KLVis61eGvMZrykA,SK Seafood Restaurant 勝記
Bh3duLU3aASnt2TZ97TJnQ,Chess House Cafe
_RxbfEugCvI93ByH2Bg_oA,Lilly's Thai & Vietnamese Restaurant
lVfZ2AaYRYHCFenUMQna8g,Super B Burrito
oGYXSVs0ympLy0ur8Qnp7g,Taqueria El Buen Pastor
dubu2kN3Y9EB4uYGFWa0MQ,Primrose
YnmtUJGqQIQL9tz1MRyfqA,Michael Mina Pub 1842
Q4AWWdBWe_ojYX1a4ffXFQ,El Dorado Express
9pAjLSoHs95m5D3nP3nY5Q,Subway
zN4f3aLeCuIhCTPRH0di-A,Salud Mexican Bistro and Tequileria
-WQhVJnBmyapFn0digQJwg,FruitLand Las Vegas
1Iz9OlIJi12jLWrQYoUsAA,Chianti Cafe
1kHr1RTkm_J-dfrq-HPBug,Viva El Taco
jOMtqF2XnRgOZ2eOVLoxGA,Soul Foo Young
Z4TFS7pnp1p2zExT-uq9AA,Wienerschnitzel
NoA6bD6W7z_Aztk_cOU5cg,The Cheesecake Factory
OzcvQqt_copeLRCT2OHrfA,Felipito's Mexican Food
jnMcI0BOAsPEKMd7EQmDAQ,Mango Tango Nightclub
ItqPtxnayraXSlBS0EMOgg,MTO Café
0AQnRQw34IQW9-1gJkYnMA,Diablo's Cantina
bizdJ-aiyYd2aBVa_f1RXA,Lobstah trap
tIRn9YlrJ4Y5IyHzY72i9A,Subway
ZkJRO4nYlINnXpNlR-jN6A,The Green Regime
fOznQq_VXIE-51sGZmd7uQ,6500 Tavern
SDaO5XUo3NIavCCnnl1lDA,Original Pancake House
SMwXru_Ga-oFyNbA6YVuSQ,Health Binge
AmJ0GFlYCAap-vGYxv-OJQ,Rocky's Bar and Grill
THOZYeKWKyW_-6U30E1b5w,Angelinas Pizza
1gHrOMPMmqXxGMMkPOyE0Q,Rising Sun Japanese Restaurant & Sushi Bar
rReN_exlBKL3XqYnck3ndA,Subway
KjjNv4YFzBFnsBh2ncH1Iw,China Tango Bistro
FooKqQJ3UnsIG2slFPuLRA,Canter's Delicatessen
4Hx-brYb86k4C1VSKPvj7g,Crazy Pita Rotisserie & Grill
kGU2-r-615GNDzS-JZ6zHw,Hungry Howie's Pizza
2lUp2T09MltaVT5awHRElA,I. C. China Bistro
VFcx35QDd_kZgLT4UDV8xg,Roberto's Taco Shop
E-3LCDxXg8ojxDe4c7VZ1g,T.G.I. Friday's
Wu8Ia0A5HkIlpu5ptfvcvg,Pt's Pub
_tsHdyjoyzbuQ6qKWKpSlw,Eliseevsky Restaurant
3rDzxvhe5CFzeWjvLj92pw,Brooklyn Billy's
Olp6N3_CZFlqGuqrrb15bw,Island Malaysian Cuisine 2
jV-p3USnEP9WwOGDgzkYTA,Subway
8hZjiPzJIojA1k7_W4hELA,Taco San Francisco
EHDcxAlrrP4VPiZuQlrIrg,Cabo Mexican Restaurant
Lzg7YuoP1SDyg2S5lvBvhg,Good Fella Korean Bistro
iL2-xJ4-eMsJk88PsbivbQ,Anthony & Mario's Broadway Pizzeria
T_vPBF3WRyHoNXrr86ZhkQ,Hibachi Grill & Supreme Buffet
9UVkAmyodpaSBm49DBKFNw,Sweet Poké
gK1raTRSGHdVhH9HtjQbGw,Hawaiian Frost LV
tg1Y3RZfUcK8_GHYhLLxgw,Rocket Man BBQ & Catering
zuwba6QEBIDZT0tJZmNhdQ,Kobe Sushi Bar
2bSyNMam79SlwiHwQD6RGg,Subway
CvpXZRF-I7wfm19dW1jOXA,Mark Rich's New York Pizza & Pasta
0Hcks5q-DgJbDlmEWolx4A,Bonefish Grill
_2fjiOHfu-S7fS2n4wfySw,Jersey Mike's Subs
mlOFd0pHDcav5hcnbKJiXQ,Kuben
2HxaDXZmAOH6LiuzGgNdPA,Farmer Boys
_sh6mIBWZis66mAjkjN8Qg,Rachel's Kitchen
_I_N5HrVTXwJLuuuFoUjhA,Thai Wasabi
qCZrKe8igS10txtGW3ZV1Q,Atlanta Bread Company
0JmCGyAqAK_yVEuZ0ts16w,Bilbo's Bar & Grill
VMXl3Dm1Nwvgwo1PVYTXbg,Gold Spike
uGcC3CKAolcwfOTMjjoexQ,Smashburger
ut3r-meTqKfkEZBzkdBE6w,Bowlology
WmLTIN4qzZ8SjpPxsPH27Q,Windy City Beefs N Dogs
xn7cyl7DAwsgf31UJQ0uHA,Baby's Badass Burgers
2QbWs3zL31_pRN2xo3obwA,La Sirena
wZCdr3iLTE6aa9kiVxWJWQ,SLO-Boy
UFcCwCkp9K5D8c03Pwi7sA,Sin City Sushi
BXkk_gg5y4ltheHqKCWMdg,Virgin V Cheese
YGBSiJQuQihb8bqa1vFcng,Little Caesars Pizza
M990h0-4g-wpJN-qlnqFAg,Diamond China Restaurant
QkC0u0KSf6yIi_Xn2ks2ZA,Chow Time
a192hdM0_UVCYLwPJv1Qwg,Casa Don Juan  - Downtown
Z6t15TXGlVh3-2ClZunCgg,Tacos El Potrero
RkOguMKU13hPglELb6t2Vg,Royal Indian Bistro
EMrghF81px-wnNqEYqA0Kw,Panera Bread
jgtEoeE2uoA27J_UvbE20g,Uncle Joe's Pizza
spCzs32TMQpRCJbJfArZng,IKEA - Cafe
WLblFINiPI18_o1OdDsnVg,Cafe Rio
2xCswTbQwG6CVka0U3XayQ,Pho Kitchen
zEaGcSVPDQipnRdEZp-F6g,Dom DeMarco's Pizzeria & Bar
pN0PjAqqMI6uIk9x2e85Jw,Joy's Restaurant
lmxA0dJM0XsPCIHPXhEQ-g,Sake Rok
XVjTeFc18ihrT06SU3rnUw,The Halal Guys
zhB2gbdNbaFwo2nWEArtLA,Taco Bell
b_hWBsHyvcEORbyMclneZg,Bleu Gourmet
anrLWKAKm3hFLcJpbhEDUg,IHOP
klddGAcNIpE_aB5sd1hNXw,Society Cafe Encore
I5TnTKHzJuLA0YLZPGCNwQ,Teriyaki Boy Healthy Grill
1eyfFwXY0NCS7SMXmgl_Dw,Bertolini's Authentic Trattoria
oC_DakWWVF2rgjA4dl1hTQ,Chicken and Grill
0_mJttUgHIzC-NO18gcgBA,La Mojarra Loca Grill
v7ZFEEqJBg_r8NCwHRP_2A,Bistro Divino
VvHehcPhB80njPRrvdBZmg,Brazil Brazil
9zvglUorc3YOpN3SyJQKZw,Tropical Smoothie
94dJrwA458khavCv5i7gKA,DiMartino's Italian Restaurant
Cr066pnTj0ioEMZRTHgMOw,Flame Kabob
FevycwulBfHEZt77dv2EyA,Carmine's
q3YnYPjLuBGRDi_59yTC5g,Sidestreet Pho and Grill
Kb43diOoBV4l77bxpn2k3Q,McDonald's
AfL8Ds7ex73tfVbq3EFWKg,Baja Fresh
VP10-f6y0I94fUh1xY2Ruw,Tropical Smoothie Cafe
-pG5srxtnRkd1bdIYn78xA,Carlitos Cuban Food
KOPittXGiS_CpoAYdPpqGQ,Pearl
gJm6XxUQ7uHlrh8Y8fRiuw,Kabob Korner
d6L5G9cBBYPcrBtYlCLFtg,Lily's Persian & Mediterranean Cuisine
iyoym9B8gU_YPXSb3m31LA,Fusia
mgc8BmE6Tdt4MVOy6siZoA,Food Court at Fashion Show Mall
XrR41SdmAlPJ__02noDrEQ,Chili's
wNI7ys7fe58Xn1TnM9mFyQ,Burger King
gvSn76jIWco_sDxp6090og,Soulfish Poké
8FUzCm4Q13MJMX7N6ftmQw,China Hot Wok
S7jW3urXh4dal_OgycrxVQ,Vegas Pink Hummer Limo
M51gw2cz_vXarNBLbKkOxQ,The Cracked Egg
ixGcDkuUrkAlRuqf42nbEA,Port of Subs
4Pb7SlTK89uSdqOwMNM35A,Tequila Taqueria
TKZ-6ejNjM_PdKdM4n5bDw,Pt's Pub
PSRZaGGxXmOmabL2si8pKw,Carrabba's Italian Grill
mUk-0jToBuzk4KaDXp-uew,Taza Indian Kitchen
xwoM2Zc38DFKv3-8dCU8Pw,Manhattan Pizza IV
tAdgAmRZnAOvCipAr2trqQ,Burger King
u_yEzg8t42Yd8qT2yV7OrA,Little Caesars Pizza
umlqVAh7P7BcNu--BFq5ow,McDonald's
pORB098NY_sSKkOQTMQuTQ,Teriyaki Time
lHbFwqgVSaI8ahKL2Ua5dw,Pho 777
oI11Y5AZscmmn12Yv3PinQ,Subway
tzWel0UC8ItdmPAY4zi6wA,Popeyes Louisiana Kitchen
odQGs2Rv0nC0fHh4Gfp2iA,Ramen Noodle
-CQokjildrY7UZezXCdEBw,Toddy Shop
w3oV0d-i7KHJqvS4hKxk5A,Taste A Chi-town Eatery
HzGRl7ERUjPpBA_rOT3E-w,L & L Hawaiian Barbecue
DVJkxZkLKS76Khb2y6XA6A,ProteinHouse
-zbJp3NGEhvmNOiFziN8Lg,Lopez Restaurant
9U4Tqt5SkZKQ6eeH6IPSxQ,Ohjah Japanese Steakhouse
V58EMoVyTThEaTdOu-xdDA,Made In Argentina
ayT30_GPYHqnrDhBe3IySQ,Life Cafe
7sPNbCx7vGAaH7SbNPZ6oA,Bachi Burger
Edc4OQns2A4lqs1KT3HE-A,Papa John's Pizza
vOfz55MmWgjNQ3BA2PnhgQ,Marilyn's Cafe
GzBIAjAMHD9iVZK8BT6XMw,Tacos Huevos
v4fuuR7iuyNzPXu_O3jSmA,Lisa Marie's Catering Services
URn9u7InvoqmvLHWSlKuoA,Monte's Pizza Restaurant
ZnI8ISFuiWC588bfEAXcEg,Subway
SJU-jRAZS0cXoBGUjX5GUg,Jumping Rice & Rolls
94GNGMxmruuqRLRhLqllWw,Wendy's
KeKvq5TVppF8fnFkmiiqIQ,Taco Tio
Zrx25j1M794Nh8fUGB8E9A,TGI Fridays
N0l-6kdgRXEskiGw3ab05A,Johnny Rockets
lOmt6Edj6A4OZBUIUwtI8Q,Tacos El Jefe's
_7qqB7K-Cd2vhb3NEUcdtw,Filfila Mediterranean Cafe
PyrcymoNDAJDm_Zn9yl-7A,Café Berlin
7zMwR4FkvTbSGY0vRT5Ljg,Angry Blasian
hHtmzOwkdNj93QnKaUr5og,The Kitchen Gangnam
3j_mvJHnT7nJd7su_7zazw,Ginseng 3
aTvmLm3YfTs_L290fEolEw,Ori'Zaba's Scratch Mexican Grill
PS6MUV_adG5JH3SZ4e_sCQ,Mama D's Pizzeria
XsDDwNOBlRQNF8x7oi0Hjw,Dukem Ethiopian Restaurant
qQIUMQJ0pMiiYpygql3Zdg,The Lodge Fort Apache
0CwhlQzyXG_7RqEu-2pMSQ,Margarita Grille
Seq3iuRR5vThdVeXDc6Dnw,Carl's Jr
sE5VWCcRZ_jzbmOdXEIj8w,Monte Carlo Hotel and Casino Food Court
xinvYQjpFtFY_jTZPZ5uUw,Mr Sandwich
hDL3Q-GNQlOuE04_zWEMJA,Krazy Buffet
R7LyTeiOHLyTNkA8HssBRQ,Los Tacos
A6lKCuTrDSJ_eFKyumZCJQ,WuHu Noodle
HXCCITejNvcqtjNQRHnMPw,Del Taco
cxwQIfMljUhk1yMG8PQLXg,Charlie's Market Buffet
mzQLni03qPCPxkUXQ52U_Q,El Zarape Mexican Restaurant
1mSAHgRm_sbDslTgeId2Mg,Taqueria El Buen Pastor
ifkCEpYaSAUT3WVQNxwvXA,El Cordobes
5XKz4CGyjYD_jzoxlPqRQw,Blueberry Hill Family Restaurant
a5IOLO2APwxDAyNepO-WWQ,Roberto's Taco Shop
QTH_XGh4rWYdd0fTW-tUDw,Baja Fresh Mexican Grill
Fv3jcRVP8WBEdTR8E4l1hQ,World's Fare Buffet
PYUyY5E1MPn_8m9WZeMDHA,Sourdough Cafe
EUWBT5GDxPC95w9itZ1EHw,Garden Court Buffet
WlTeMP8p3m1b3LxkfBllLQ,Sonic Drive-In
b4a9xvX1LtwcZx6a5SiFVw,Port of Subs
D8sk6LZlp2P9FFh_mk9q7g,Subway
fPR9PShdUam2KvvgnTrSNQ,Starbucks
lYv2-FaGQBhZnVxTb3Qc5Q,Wendy's
5YKsKS3nzdkwu37ORT9oiQ,Pizza Lounge
7_F6dA9xh2lydTtr1LCtIQ,Jack In the Box
bUEc1ZDgfZPymHyUXEiiNg,Roberto's Taco Shop
94GL9JkTuhSqSZ94RS5Dkw,Russell's Restaurant
31cOttU_tML5b6eLLXZfsQ,Go!ku
-jEyZSptICvvaNhuur9rUg,Barista Bagels
b-RSw4G3HJvGfwvRLzuLPw,SUGARCANE Raw Bar Grill
MgSd4P3ATkiywbbraFygHg,Plantone's Italian Market
EyhI_N2JvQQgBypBJAT3tw,ReBAR
8pLlsYgvrC5SJL1Con8FYw,Baja California Restaurant & Cantina
Yk23uco9_lru4frmDe8Krg,Roberto's Taco Shop
nCjsK9-_xH0bxuEqdAc8TA,Budweiser Racing Track Bar & Grill
8KsMtzkmKgNsiVWyeeYQYw,Las Vegas Chinatown Plaza
wdOOK3K6vzQy1d_OIk-U9w,Yama Sushi
QvC9BTeewBxMgdUadFglKw,Promenade Cafe
iAu8s96GKQ73Xe7j_2GyCQ,Jackson's Bar & Grill
M5A5r0HbMRfTzidqMKYHfw,Top Notch Barbeque
XpjILpOfE75xuTw4B5gkTQ,702 Wing Spot
2hG6jS5v3Jj5SyYLBkouyA,Momoyama Sushi
TXS-9SUkjpZFz29XOB1SPg,M&M Soul Food Cafe
Ssa6XY_RdDRRB9wuVIeIWw,Hedary's Mediterranean Restaurant
JbopSXzZIy7id23GJsO9pA,Jollibee
I4Nr-MVc26qWr08-S3Q1ow,Greenberg's Deli
19umlhmVB9O3njIBfRAe8g,Fiesta Rancho
ABJjxuO6oh5D9R48-eAUdQ,The Buffet at Luxor
ZQ4iaZ-9952plCoDEryMjA,OTORO Robata Grill & Sushi
mmbXj7CmjGbH-wR3j6cD0w,Sweet Tomatoes
REXvfvEMPKbcLBD33y6fjA,Geisha House Steak & Sushi
mqIpIqxnT7f94eilrNkZOw,Kapit Bahay
cFL5Uu0XxIH4OdbKXXoGCQ,El Gordito
8YJOMfdnk42v3PvpkDxJGg,Maribel Mexican Food & More
bUnm0-YK5HicLzkvMWwqjQ,Amorino Las Vegas
arv3T_av9OoVo3SvxV4TXw,Fish N Bowl
rt-aQTkNfILbxBuATdJ1dA,American Coney Island Chili Dogs
VIH-XvIPwAh3NqLmDbvZKw,Pho at The Coffee Shop
ta8x5JgBJnKaDWfYvpEYnw,Manchu Wok
vdYsuCmUB4xtonDlWiChmw,Jimmy's Louisiana Market Deli
hwJdv1tttvynXo2LZjJ6rg,A Cut Above Steakhouse
NDs6xlZesy9xZFt2Lio6XQ,Tropical Smoothie Cafe
yAfjWdRbd4oa9gxEskyjsQ,ZiKiZ
RZGxU6bCoqgbi7xVB_UckQ,Roberto's Taco Shop
elqbBhBfElMNSrjFqW3now,Pin Kaow Thai Restaurant
yvqcZrHixuf_oIUW83xUcQ,Macayo's Mexican Restaurant
c0LlClom1qONqByoagqPGw,Las Islitas
TN89zi12H1TXgFoELFCE4w,1923 Bourbon Bar
xYonRlhqbwdHLhPs1PLdCg,Paradise India
Ad_-9GuDFTEjAsSQ3PXLOw,Subway
A81a8oV8DAxnGLY2_r8dUQ,Tapioca Express
9pTewioF128zRmHKAYGYDQ,Papa John's Pizza
0gWg-kqRLEQbhui8b_v2Xw,Hi Scores - Blue Diamond
9d36_PI9Fh7kZ-Pybr2QiA,The Olive Mediterranean Grill
4mb32UmQULqg7IMck28vog,Pinches Tacos
knWBvogziOE4f82kmmi0sQ,Leticia's Mexican Cocina At Tivoli Village
hHe1mFDxxrtejXHfiysJJg,The Melting Pot-Las Vegas
NEZCr0zLIPNYWNF57KsJJQ,Ninja Teriyaki - Sushi 2 Go
HNAH23RNUTTivzhebQTozw,Capriotti's Sandwich Shop
uke-ijDwYofkcv7-o_GqIA,Subway
0M7rIhQLKD-j2XSnKgt2ng,Sbarro
5tzNOeow197qn-a0tUJdVA,Curbside Cafe
ZDvS8DtnkYa8jY703MflEw,Badger Cafe
arGniOYnqFcK5ixp-KO9og,Buckingham Smokehouse Bar-B-Q
MiJ9gWnTexnHS2Vnv0RS1A,Kabob Factory
e-F4OrM3O-5gIM_LvhT7Sg,Dairy Queen
LGNvGY5UxlP1GUnv5Uni9Q,Kai Sushi and Steakhouse
rQ9zKk0So6EFT5WR1TAzfQ,Subway
IMIVelJKQ5fuqyFMFbzK-w,Jammin Jerk Hut
oTUpxF_E9D1n_LhN5N0NXg,Popeyes Louisiana Kitchen
gZBhQmqZy9aIq3HID8Vjkw,Enoteca San Marco
iRFaq249LVEFGeXLzPULnQ,Diamond Chinese Restaurant
ZG8PZgaMKhdJUpNxkc9Diw,595 Craft And Kitchen
jKu_hYzVNQqjRvdvp6mQaQ,McDonald's
tzLBPCVz6uB7vWgDTU6Ujw,McDonald's
qE9yIXn2GQb2-4a_qOOKzg,McDonald's
naRs_pZV1k6ANa6Hd_VHsw,Panda Express
gh6__q2WXFuyN8gt6VAnWw,Vila Algarve
wUxM5pCY2wfB1kjXBXIa5Q,Jersey Mike's Subs
axfGq2ooUSB9MpL1RQTmeQ,Panda Express
_Kd0kQ8RF70hJ1ykLqCRyQ,Cafe Rio
f4kNNLU_0q_2J711jCN7dA,Paymon's Mediterranean Cafe & Lounge
dFmaYj3_cZpmEaL4WSOkPg,Sorrento Pizza
CWNMLT-ppaUjLMmrnYDPVg,Roy's Restaurant
1PFg5TTddZiTmkBq0RuqzQ,Vid Noodles
TDL9WXyjmBGGxl9yfbQ89w,FUWA Teppanyaki Grill
DPVKotGYF7bCbc88hNZTww,Timbers Bar & Grill
AQ-H-lvkoB8DOFYdRmkceA,Village Steakhouse
k0iSRXXqw49yugl8UUpbsw,Foodie Fit
4oVdfmr4wynOMvFy2u-Z3A,Bonjour Bistro
II5EG0o7Y9jRZA84RBXetA,MR Wings
lveadz48Q0_ke_p80D2rhg,ISLA Mexican Kitchen & Tequila Bar
zrMpy_uQ5_77YapMkp8lUA,Asada's Tacos
78hGCrQ6wLA2yh8zMywnmw,Wahoo's Fish Tacos
_HrCJz_uXDumBhdxCrug7Q,Laduca's New York Italian Deli
aGzoMSl-Qy53emT96-Vmcg,Checkers
etid3CozFvEOFcvDwHXsDw,Harvest by Roy Ellamar
H-WYHSzXPWS9Avj0W6SRpg,The Buffet at Excalibur
VJNR3RGqrgi-LRu70eL4sg,South Beach Food Court
lKq4Qsz13FDcAVgp49uukQ,Slice of Vegas
nbVtxapTeq5HELUeNRgc6w,Szechuan Express
jbbFSVdIrac2QBuSV-NBLw,Cafe Belle Madeleine
1NZNZHnGE4-FLZmU6xp3oQ,Kung Pao Wok
Nv8p5Hpf3dfAPx14yoRaBA,Nosh
Uux8P1ruzjPTQgOeYx68rg,Nook Café
1CR2ddUcjYYwRd5JLtiRrw,Hard Rock Cafe
xWeUlwx1eiZjyME5p93x_A,Hoso Sushi & Lobster Restaurant
v6YvYMjxMMS3L-UQe5WAiQ,Shucks Tavern
LpGCzgAKNSpzDNEUMVVtZA,Grimaldi's Pizzeria
2DydwQRkIutHarWT_o1L0Q,Don Chuy Mexican Grill
gTl4oi8FTQDiZTPWppohQQ,The Tailgater Tavern
gqqHdBJqOVHDMy3jAdSkmw,Kan Pai Sushi
ZfBKZPd2rdpW19m91YnHXw,Broadway Pizzeria
DTz6gFeWmdvSEIFGjXpIgQ,Grinders Pizza Lounge
0Nb4piKDUVbedlrakwEUuw,Del Taco
DiA78qPtp6rfRNdomzjBbw,Joshan Filipino Oriental Market
gwYt_q3Ob7aQJIefIBsZiQ,Raising Cane's
LOyGm5Q6zdTHdntLBUyBrg,Wendy's
wPGjrXl1W0Bb8m2L7nBAew,Pho King Vietnamese Kitchen
55FnSahXfQoiueQjrKC86w,Bellagio Patisserie
xfWdUmrz2ha3rcigyITV0g,Gordon Ramsay Burger
c61LbN1s5qF-k52ReVbQjQ,Denny's
PeLzCf2_GZlNZns2PLBueA,Wok My World
pUX9gzo1Tf4vRv7hX0eP1g,Los Compadres Meat Market
CNW5hqoO-EpSOReYbWC-Sw,Golden China
6Ve_2kEz18dvhp4q3M5I2Q,El Pollo Mobile
DkttCY9pgiJfpPt7MrB2KA,Rendezvous Wine & Dine
4JkGjRRc3XucG9U8XwthGg,China Gourmet
2YBO1LEKIgyle0uX50u15Q,Noodle Exchange
rzV_rHsRdbEtRwCKm8OoIg,Gourmet Quick Bite
_e5KDltp_0XNkylTYR1V2w,Pho So 1
Ym4qZJDUFz42rs0FCKJ7kw,Wendy's
IOmlp-I18fB8t43DjQMDNg,Godfathers Pizza
DESv2ys6SjBKA4SyDtJvxw,Ferraro's Restaurant
5CJOaZc8Muu8WothauxQ4g,Pizza Forte
Fkpl9XOvqp2MXCAXsC-zWw,Jack In the Box
L8VUDJOdhOm4yyWMzlD5iA,Jimmy John's
djAWtGq2IxKaxMIMw-P58A,Feast Buffet
BSDKbSLFO3CP-uhfcuUCkA,Dave & Buster's
UNVYKGIq6jwcAnP1sT7jgg,Harry's Dora Maria Family Restaurant
MqIgMLUdD53r_dmx1goYJg,Shucks Tavern & Oyster Bar
EZZjaiV8ik05NUepqdeP2A,Biên Hòa
PgQZfKQwW6Q9fIvViD7Xrg,Jason's Deli
YWb6neVgYW-EEY43cIDY5g,Evos
35sOd4isS-SJi92Yknn-Xg,Bella Luna Ristorante Italiano
uzPW_24SThB9mYA8GH8HFQ,Lucy Ethiopian Restaurant & Bar
bK70PtUK5nGGLzP7tChaeg,Putter's Bar & Grill
tgXiIcCoKYfg-hm8yLxenQ,In-N-Out Burger
Km7BcCSXb78oymx-Ek2P9w,Husongs Cantina
Mh84_j7YmRrAcm0DWV4bUw,Cugino's Italian Deli & Pizza
e-X1HcALttCuuHtl0wU_gg,QDOBA Mexican Eats
xU_QqrlaxXlf2SKoNIaGpg,E & N Family Table Restaurant
HPIuW67C3FJrTsPs9RCkuA,Super Mex Restaurant & Cantina
jSqfGuZXwcKBMWV71y11Tg,The Wiener's Circle Las Vegas
rLN-jsC7_SfQkxDEMeDBwg,Papa Murphy's
2XkVexeY_8zyc9nriSElQg,Tacos Tijuana
cOinUcaLy9bZyvnTWub96Q,Capriotti's Sandwich Shop
TiGaN6511lg_SgO2U75_FA,Subway
blLNQHrgAKR2md7MMx2pzw,Global Cafe
K0xJTPQR3UZ4eDsL940yfg,DeStefanos
hT86CbF0p75wKqgAEbWVrA,Khun Chai Thai Restaurant
u2kQSydBjZkGyX5OWLQROA,La Flor Es Michoacan
hgeDR7BLRcN24G5LCp-W7w,Taco Ole
urptNyjG4BdgDKeK59ow0Q,Centennial Hills Hospital Cafeteria
K1SzOXV70qDbcq6T64PZsw,XiangXiang Noodle
-oUM2uISux96lMGeawHIOA,Sugar Factory
yVanb8fVmGtQFEYw05lZUQ,Pepe's Tacos 3
Forh8ReS4pbs9PAIzcRpLA,Bobby's Bagel Bistro
eHgxuooEDnjsmmckxPcKHQ,Mah Jong
1aYKH2ea5_dg0bLznqnvQA,LV Taco Catering
UZYTFPPJuO2qOP1S2NkAtQ,Catfish Alley
